fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance
8,-73.957968,40.779455,-73.974308,40.763032,6,2.287246311
6.1,-73.972683,40.75511,-73.965795,40.762558,5,1.011483006
5,-73.965831,40.761916,-73.957231,40.774451,1,1.571252802
8.1,-73.997777,40.751467,-73.994022,40.735553,1,1.798174132
10.5,-74.005474,40.712016,-73.982766,40.727113,1,2.54647366
7.3,-73.995835,40.742711,-73.978735,40.751615,1,1.74850683
21.7,-74.009437,40.724097,-73.941135,40.812752,1,11.41696218
6.1,-73.954755,40.77325,-73.970237,40.760153,1,1.955314343
9,-73.991385,40.745102,-73.977452,40.763942,1,2.402002252
6.1,-73.99345,40.7473,-73.97658,40.736007,1,1.897126948
4.9,-73.987153,40.751145,-73.972652,40.751358,2,1.222116422
4.9,-73.977067,40.776715,-73.975768,40.781613,2,0.55568138
25.3,-73.870877,40.773647,-73.973132,40.755647,5,8.844102092
4.9,-73.99246,40.74316,-73.989495,40.747625,2,0.555951693
7,-73.969146,40.766732,-73.973554,40.756897,3,1.155262504
6.5,-73.921435,40.75317,-73.938478,40.74347,1,1.796273961
33.3,-73.988226,40.759935,-73.871828,40.682619,3,13.04760578
6.9,-73.946891,40.77233,-73.966499,40.764575,1,1.86345262
8.1,-73.979802,40.756059,-73.993045,40.751634,1,1.219571561
10.9,-73.967341,40.756515,-73.981617,40.778391,3,2.714240739
12,-73.99482,40.7322,-73.993548,40.716707,1,1.726616409
12.5,-73.99736023,40.7214241,-73.98950195,40.74734116,2,2.957856943
5,-73.97914124,40.74035263,-73.98229218,40.73168564,1,0.999937752
8.5,-73.983367,40.726257,-73.976127,40.746041,1,2.283605348
12,0,0,0,0,2,0
6,-73.96066284,40.78134155,-73.97594452,40.78808975,6,1.48990695
5.3,-73.991482,40.751483,-73.985725,40.762623,1,1.330657127
6,-74.003077,40.750543,-74.00903,40.73815,2,1.466918936
7.5,-73.968052,40.800527,-73.979955,40.783017,1,2.190435848
16.5,-73.995937,40.724317,-73.960237,40.761835,5,5.144531131
6.1,-73.99342,40.741976,-73.977987,40.753964,1,1.862598838
12.1,-74.01592,40.707032,-74.008417,40.744438,5,4.208458875
8.9,-73.972035,40.794665,-73.974587,40.76191,5,3.649668494
7.7,-73.983252,40.741327,-73.97705,40.759287,1,2.064913858
12,-74.002807,40.730767,-73.98699,40.715575,5,2.152493428
6,-73.96903,40.754242,-73.981155,40.741227,1,1.771905319
22,-74.00125122,40.73381042,-73.95205688,40.66236877,1,8.964168062
16.2,-73.955937,40.77234,-74.002609,40.729109,2,6.211979064
6.1,-73.949367,40.777097,-73.969442,40.78535,2,1.923927628
4.1,-73.995599,40.739628,-73.99244,40.744757,1,0.629556358
6.1,-73.978418,40.758161,-73.991377,40.75057,1,1.380279782
4.9,-74.00401,40.713235,-74.013898,40.717648,1,0.967411916
14,-73.986606,40.761644,-73.948053,40.77472,1,3.558536351
49.8,-73.781756,40.644786,-73.998718,40.7455,3,21.45409135
32.83,-73.870769,40.773744,-73.817286,40.83858,1,8.502025906
24.5,-73.9925766,40.77002335,-73.93868256,40.71397781,1,7.713006942
11.3,-73.991796,40.735502,-73.988405,40.764253,1,3.210708983
11.3,-73.985424,40.738468,-74.001698,40.707758,1,3.681054969
4.1,-73.979118,40.754553,-73.973536,40.755415,1,0.47999896
8,-73.989118,40.756442,-73.991602,40.75015,1,0.730484956
22.5,-73.947994,40.783054,-73.988485,40.73885,4,5.984343193
6.5,-73.990643,40.750616,-73.982112,40.760426,1,1.306639429
5.3,-73.957717,40.770205,-73.94776,40.775058,1,0.99742124
15.5,-73.945061,40.787245,-73.97649,40.787683,1,2.647283468
10,-73.97244,40.74989,-73.980888,40.72097,1,3.294625371
9.3,-73.939418,40.750034,-73.913735,40.765402,1,2.757612892
4.5,-74.004357,40.742545,-74.002782,40.733783,1,0.983593743
16.9,-73.947342,40.776078,-74.006723,40.744067,1,6.140589981
4.9,-73.98256,40.768325,-73.99238,40.770652,1,0.866775883
4.1,-74.000878,40.742012,-73.990369,40.737957,1,0.993897072
9.5,-73.998517,40.740325,-74.003567,40.736307,1,0.617154919
8.5,-73.978808,40.76661,-73.960277,40.768297,1,1.572320199
9,-73.978897,40.734622,-73.972998,40.75946,1,2.80709122
5,-74.001452,40.73086,-73.99278,40.735752,3,0.91122304
6.1,-73.97969,40.735734,-73.979684,40.749458,1,1.526518315
11,-73.97357941,40.76389694,-73.98992157,40.74702072,1,2.328006819
3.7,-73.95554,40.782872,-73.961207,40.774518,5,1.044638791
9.5,-74.0039,40.742055,-74.009548,40.720052,2,2.493260679
34.83,-73.871122,40.773793,-73.981108,40.786078,1,9.363906005
5,-74.00074,40.74145,-74.0084,40.73539,2,0.933333839
28.25,-73.872821,40.773959,-73.991376,40.750174,1,10.33252288
4.1,-73.969838,40.76005,-73.975387,40.755515,1,0.687769402
3.7,-73.9635,40.768341,-73.969041,40.760648,1,0.974737561
25,-73.988421,40.718608,-73.880175,40.769497,1,10.73552019
8.1,-73.97335,40.743827,-73.95276,40.77241,5,3.621781155
4.5,-73.983332,40.744342,-73.992107,40.73797,2,1.024312385
45.5,-73.982898,40.769115,-73.979462,40.670087,1,11.01867596
17,-73.95312,40.807402,-73.992497,40.75494,1,6.711956656
37.5,-73.870966,40.773708,-73.994611,40.678286,2,14.8755456
4.5,-74.006252,40.735062,-74.003322,40.731742,2,0.444248306
5.5,-73.988987,40.748607,-73.978613,40.753222,1,1.013718697
7.1,-73.970348,40.762255,-73.954761,40.778646,1,2.246765205
7.3,-73.961522,40.780863,-73.980123,40.78723,6,1.719228803
15.7,-73.956057,40.799956,-74.002658,40.733436,1,8.37598755
8.1,0,0,0,0,1,0
9.7,-73.95952,40.808797,-73.94283,40.790012,4,2.518080537
21.5,-73.969343,40.757949,-74.007271,40.704614,1,6.738974688
24,-73.98158264,40.76736832,-73.89875031,40.74476624,5,7.418127374
2.5,-73.990588,40.742055,-73.975048,40.789986,1,5.489738379
5.3,-73.953537,40.771182,-73.942658,40.786045,1,1.890165852
11,-73.945202,40.775251,-73.981588,40.780808,1,3.126440091
6,-73.973122,40.759251,-73.986216,40.760479,1,1.111610589
7,-73.98152161,40.77962112,-73.97580719,40.76037216,1,2.19450537
54.61,-73.985116,40.732566,-73.858382,40.574729,1,20.55706048
3.3,-73.985785,40.767744,-73.982847,40.764779,2,0.412341126
3.7,-74.004697,40.737593,-74.002685,40.73394,1,0.440288264
7,-73.973493,40.784735,-73.958765,40.77754,1,1.476214687
6.5,-73.978268,40.729134,-73.996106,40.732377,1,1.546198378
7.7,-73.98219,40.768735,-73.955493,40.77369,1,2.315424777
12,-73.990292,40.756942,-73.956338,40.76814,2,3.119963095
7,-74.00169373,40.73047256,-73.98335266,40.73034668,2,1.546006919
6.9,-73.991324,40.742165,-73.988891,40.726885,1,1.711917848
7.3,-73.984182,40.729187,-73.97624,40.753952,1,2.83475433
38.8,-73.864206,40.770857,-73.974225,40.788337,1,9.46827319
8.5,-73.979905,40.760394,-73.985599,40.778247,1,2.042894867
29,-73.94593048,40.81739044,-73.98205566,40.72105789,1,11.13881604
7.3,-73.97274,40.75334,-73.954175,40.775405,1,2.910271264
8.5,-73.964615,40.80835,-73.943483,40.820678,1,2.246087854
4.5,-73.969341,40.753476,-73.976132,40.75185,1,0.600114692
5.7,-73.9767,40.751303,-73.962088,40.758894,1,1.492881702
9,-73.98161316,40.72528458,-73.97238922,40.74956131,1,2.809971733
25.7,-73.871212,40.773782,-73.953785,40.77122,1,6.961396928
12.5,-73.993718,40.762039,-73.977527,40.734024,1,3.401701038
13.5,-74.002307,40.729714,-73.978647,40.765055,1,4.407678945
18.5,-73.985803,40.759159,-74.00461,40.717901,1,4.855133832
16.5,-74.010778,40.701857,-73.975822,40.759093,4,7.015100819
11.3,-74.010232,40.719385,-73.987382,40.722462,2,1.956439251
24,-73.988059,40.718854,-73.879592,40.760342,1,10.24003697
4,-73.959097,40.774185,-73.951963,40.772972,1,0.615885267
6.5,-73.99423218,40.73910141,-73.99423218,40.73910141,2,0
6.5,-73.967733,40.762805,-73.95656,40.777297,1,1.866603572
8,-73.986047,40.742719,-73.975528,40.755837,1,1.707243847
5,-73.981405,40.690007,-73.97851,40.696232,1,0.734190731
6.5,-73.985199,40.777974,-73.97639,40.783255,1,0.946317402
57.54,-73.98947144,40.74863815,-73.80475616,40.66177368,1,18.32872932
8.1,-73.9644596,39.61607524,-73.9466694,39.6049715,1,1.961981271
14,-73.98661,40.733767,-73.979292,40.758347,2,2.802714665
7,-73.967839,40.792383,-73.94935,40.793806,1,1.564968516
6,-73.964345,40.773612,-73.950917,40.77771,1,1.219452218
4.9,-73.979079,40.740242,-73.991084,40.739124,1,1.019357853
8.9,0,0,0,0,1,0
8.5,-73.98441,40.760613,-73.976725,40.744228,1,1.934120568
4.9,-73.976838,40.78815,-73.982136,40.773288,1,1.712263893
12.1,-73.97802,40.786367,-73.98705,40.753728,1,3.709265295
5.3,-73.969202,40.797755,-73.959245,40.799527,1,0.861257314
4.1,-73.996488,40.723783,-73.991057,40.727947,1,0.651230863
6,-73.997503,40.721075,-73.985302,40.727587,1,1.257960138
2.5,-73.864166,40.770057,-73.864184,40.770071,1,0.002173492
8.5,-73.97535706,40.74961853,-73.98552704,40.76131821,1,1.558134246
6.9,-73.98194,40.762483,-73.989762,40.750602,1,1.476740379
6,-73.981658,40.768032,-73.985402,40.756746,3,1.294361301
8.1,-73.985277,40.7619,-73.977297,40.753468,1,1.153988257
11.5,-73.974975,40.741704,-73.950003,40.77599,1,4.355499441
5.3,-73.991584,40.75962,-73.993565,40.746796,1,1.436144576
2.5,-73.977553,40.784371,-73.977537,40.784355,1,0.00223228
18.5,-73.992732,40.753462,-73.934283,40.762522,1,5.026597378
7.3,0,0,0,0,1,0
13.3,-73.958554,40.772699,-73.989362,40.752799,1,3.411172386
8.1,-74.005634,40.739256,-73.992688,40.718726,1,2.530881984
4.1,-73.975786,40.791562,-73.969281,40.800788,1,1.163243576
7.7,0,0,0,0,2,0
4.5,-73.987446,40.754445,-73.979419,40.760826,2,0.980381761
13,-73.984235,40.754803,-73.942369,40.748673,1,3.592986402
7.7,-73.967192,40.689545,-73.981193,40.690088,3,1.182388587
8.5,-73.975228,40.792678,-73.98735,40.766117,5,3.12582224
4.5,-73.970525,40.756622,-73.96314,40.757622,5,0.632085379
12.5,-73.968658,40.79924,-73.94818,40.778915,5,2.843415696
12.1,-73.952457,40.78069,-73.993016,40.751691,1,4.698817433
8.1,-73.95735,40.780273,-73.970413,40.756033,1,2.912132884
16.5,-73.97495,40.790073,-73.925452,40.868028,1,9.619762648
12.1,-73.966043,40.765124,-73.997128,40.738375,1,3.96395228
7.5,-73.95462799,40.78390884,-73.96859741,40.78643036,1,1.20946289
5.5,-73.97434235,40.76176071,-73.96994019,40.76120377,1,0.37601701
3.3,-73.960927,40.774935,-73.957293,40.779748,5,0.616675853
5.3,-73.992458,40.749716,-73.996363,40.758357,1,1.015896269
15.5,-73.966163,40.753793,-73.985235,40.754727,1,1.610331364
11.5,-73.962757,40.794233,-73.980945,40.75942,1,4.164278212
12,-73.98899,40.722941,-73.940595,40.700047,1,4.809735618
12,-73.953687,40.770947,-73.976705,40.746067,2,3.379277931
8,-73.969481,40.761206,-73.987813,40.763939,1,1.574065419
5,0,0,0,0,3,0
7.7,-73.982418,40.731742,-73.992189,40.747684,1,1.955104085
20,-73.955445,40.670232,-74.004795,40.731477,1,7.982796871
4,-74.002557,40.734295,-74.005982,40.724413,2,1.13645304
6,-74.005317,40.721312,-73.999787,40.737742,1,1.886014012
14,-73.990015,40.732922,-73.991893,40.74753,3,1.632535515
7,-74.003996,40.731864,-73.994983,40.749939,2,2.149181023
15,-74.001647,40.730772,-73.998077,40.716987,1,1.562556796
16,-74.00094,40.725793,-73.977895,40.67455,1,6.021928564
10.5,-73.997621,40.716831,-73.998113,40.756686,3,4.433258932
11.3,-74.002174,40.738362,-73.959694,40.762617,1,4.482341019
16.5,-73.989326,40.736056,-73.961804,40.771903,1,4.612573193
4,-73.99511,40.74495,-74.004322,40.744582,1,0.777377863
6.9,-74.004224,40.722029,-73.999009,40.734188,1,1.422088093
26.9,-73.986292,40.715819,-73.943073,40.836234,1,13.87964615
4.5,-73.984973,40.769048,-73.971337,40.763288,1,1.315326662
14.1,0,0,0,0,1,0
10.9,-73.958777,40.778042,-73.988623,40.757878,1,3.369246331
21.5,-74.001808,40.750782,0,0,1,8670.218434
18.5,-74.008115,40.71291,-73.947692,40.776095,1,8.678764985
8,-73.984692,40.748161,-73.999027,40.730768,4,2.28085383
7.5,-73.97846222,40.7482338,-73.98584747,40.72935104,2,2.190608663
8.9,-73.97314,40.782631,-73.939488,40.805205,1,3.786145388
12.5,-73.994124,40.751143,-73.998045,40.765875,1,1.671606827
4,-73.98403931,40.73181534,-73.97901154,40.73604965,2,0.633559748
49.15,-73.982455,40.755001,-73.790077,40.646888,1,20.19351047
6.1,-74.017062,40.70714,-74.007542,40.704807,5,0.843625089
6,-73.97812,40.753389,-73.997444,40.761486,1,1.86063018
23,-73.98458,40.745547,-73.95986,40.76045,1,2.662017243
7.5,-73.957367,40.768677,-73.958087,40.781877,1,1.469485805
7.5,-73.965272,40.766683,-73.952668,40.78952,1,2.753073125
7,-73.96300507,40.77500916,-73.95323944,40.7853775,1,1.41653161
8.1,-73.9997,40.7218,-74.0056,40.7411,0,2.20358278
5,-73.963045,40.793952,-73.970305,40.789273,1,0.802893864
7.5,-73.982556,40.735802,-73.965005,40.753513,1,2.463413501
30,-73.95248,40.772262,-73.992267,40.686581,1,10.10312871
7.7,-73.9658,40.762864,-73.985188,40.760218,1,1.659726817
3.7,-73.986728,40.757517,-73.991327,40.750345,2,0.88687706
14.5,-73.9648,40.806767,-73.996847,40.753762,2,6.484231168
11.5,-73.951742,40.781875,-73.987887,40.768867,1,3.370869561
10.1,-73.961794,40.755799,-73.985498,40.739568,1,2.692435636
6.5,-73.989064,40.758661,-73.984974,40.74841,1,1.191158385
7,-73.959292,40.781046,-73.9668,40.770564,1,1.326381402
6.5,-73.96765137,40.75557327,-73.97743225,40.75781631,1,0.861030779
2.9,-73.984803,40.77425,-73.983822,40.774228,5,0.082668899
6.9,-73.978245,40.73439,-73.978793,40.750358,1,1.776718276
4.5,-73.988898,40.735765,-73.987607,40.741408,1,0.637030389
7,-73.977775,40.753452,-73.985322,40.741617,2,1.461974983
6,-73.983349,40.76168,-73.995648,40.764785,1,1.092197659
13.7,-73.994597,40.725942,-73.982818,40.75579,1,3.465217761
9,-73.958495,40.77558,-73.974919,40.758345,1,2.364192011
2.5,-73.982077,40.763023,-73.982138,40.762997,1,0.005896927
14.5,-73.977255,40.787667,-73.996088,40.72596,1,7.04469183
6.9,-73.982242,40.768512,-73.96583,40.768315,1,1.382728531
9.5,-73.99450684,40.75051498,-73.97747803,40.76467133,1,2.130233001
10.2,-73.956172,40.771965,-73.991027,40.751035,2,3.747378964
4.5,-73.981136,40.748746,-73.977109,40.742988,1,0.724810481
5.5,-73.994135,40.751145,-74.001037,40.755397,1,0.749595492
7.3,-73.983237,40.76632,-73.973298,40.789972,1,2.76078977
4.5,-73.948459,40.784955,-73.95891,40.774859,1,1.426852247
8.1,-73.95497,40.76929,-73.979275,40.762082,4,2.198920594
4.9,-73.982943,40.754447,-73.972777,40.746882,1,1.200765528
7,-73.978558,40.745551,-73.972927,40.757851,1,1.448067752
13.3,-73.961485,40.78029,-73.99083,40.734702,1,5.641403703
6.1,-73.953007,40.78765,-73.972977,40.785632,5,1.696733643
5.7,-73.950692,40.785792,-73.94463,40.791537,2,0.817900556
9.7,-73.983262,40.730352,-73.954422,40.768367,1,4.87700909
7,-73.994062,40.754203,-74.000057,40.76247,2,1.049129471
6.5,-73.976267,40.75895,-73.990251,40.748348,1,1.667032222
7,-73.987165,40.722737,-73.977177,40.740487,2,2.146323608
8.5,-73.99480438,40.75032425,-73.97512817,40.76511765,3,2.335778809
14.5,-73.997303,40.737533,-73.957265,40.712082,1,4.405099419
4,-73.976067,40.788582,-73.975757,40.793847,1,0.586206642
17.5,-74.000597,40.726157,-73.97791,40.753812,1,3.621853662
6,-73.993444,40.72787,-73.983615,40.738025,1,1.400776068
17,-73.982355,40.76983,-73.973065,40.790675,1,2.447054511
11.5,-73.97228241,40.79418564,-73.98155975,40.76745224,1,3.074502578
8,-74.00366974,40.7365303,-74.0032196,40.74893188,2,1.379947261
28.5,-73.93971,40.841389,-73.993547,40.745175,1,11.62252505
8.5,-73.984275,40.725062,-73.99965,40.743747,1,2.449225735
6.1,-73.982218,40.761673,-74.001223,40.762613,1,1.604551717
7.3,-74.000633,40.737367,-73.995425,40.723297,5,1.625403484
2.5,-73.978626,40.744067,-73.978626,40.744067,1,0
10.5,-73.870835,40.7737,-73.982893,40.77589,1,9.442056167
6.9,-73.980253,40.760682,-73.971925,40.781707,2,2.441561334
5.3,-73.982263,40.774863,-73.98039,40.784708,5,1.106362581
4.5,-73.977518,40.75848,-73.983252,40.749837,1,1.075934413
10.1,-73.96536,40.755753,-73.974908,40.762182,5,1.076332146
4.5,-73.987887,40.759598,-73.978547,40.762917,1,0.869186456
42.83,-73.870952,40.773697,-73.979036,40.762055,1,9.196744537
4.9,-73.983297,40.741893,-73.971947,40.751153,1,1.40558236
6,-73.960403,40.770302,-73.94792,40.771127,1,1.055534025
8.5,-73.990875,40.749682,-74.001157,40.762617,1,1.679445009
15.5,-73.990496,40.769802,-73.986547,40.744568,1,2.826425651
4.9,0,0,0,0,1,0
10.5,-73.959368,40.767517,-73.983908,40.725612,1,5.099225837
10.5,-73.997913,40.756546,-73.974151,40.762812,1,2.119836785
12.1,-73.973755,40.748103,-74.012684,40.702024,1,6.08586795
13.3,-74.007442,40.710665,-73.977685,40.745791,4,4.642895223
7.5,-74.00166321,40.73931885,-73.98366547,40.74427032,1,1.613643482
9.5,-73.99899292,40.73912811,-73.99187469,40.76309586,2,2.732568573
8.1,-73.994691,40.745284,-73.99085,40.724019,1,2.387353744
13.3,-73.953128,40.776903,-74.006742,40.754615,1,5.152282529
3.7,-73.977422,40.752017,-73.971045,40.755545,1,0.665360951
13.7,-73.990095,40.734518,-73.983273,40.775277,1,4.56991054
52,-73.972066,40.748983,-73.972055,40.749005,1,0.002616727
28.5,-73.864172,40.769977,-73.989717,40.717612,1,12.07722648
4.9,-73.982712,40.742155,-73.906672,40.656357,1,11.49748649
4.5,-74.000215,40.726912,-73.988972,40.722954,1,1.044997669
7,0,0,0,0,1,0
9,-73.98508453,40.72365189,-73.98240662,40.74258041,5,2.117480863
7.3,-73.991727,40.735182,-73.971052,40.754903,3,2.801299016
9.7,-73.979682,40.766673,-74.003955,40.725443,5,5.021488371
11.7,-74.006107,40.741432,-73.968558,40.755205,5,3.515461767
5.5,-73.984627,40.764687,-73.97291,40.763382,1,0.997726302
19.5,-74.01534,40.714158,-73.982525,40.73864,1,3.88158881
4.5,-73.959307,40.780162,-73.961602,40.774512,1,0.657506489
10.1,-73.975372,40.761348,-73.946576,40.772673,1,2.733402546
5.7,-74.008507,40.732885,-73.994895,40.731705,2,1.154787696
10.1,-73.9848,40.759397,-73.97689,40.74928,1,1.307871435
7.5,-73.976866,40.750626,-73.984256,40.753094,1,0.680517644
9,-73.993428,40.747092,-74.008887,40.719952,1,3.287965348
7,-73.99458313,40.75051117,-73.98267365,40.77162933,1,2.554293273
10,-73.97408295,40.76289368,-73.99389648,40.73566055,1,3.458781555
6.9,-73.99278,40.736847,-74.009325,40.720333,1,2.30627574
9.5,-73.982995,40.763332,-74.007403,40.741144,1,3.212575443
7.5,-73.957635,40.785595,-73.974238,40.787547,1,1.415019307
31.05,-73.972245,40.759321,-73.87265,40.774393,1,8.555977058
10.5,-73.990365,40.74061,-73.979742,40.7656,5,2.920197547
14,-74.00524139,40.72230911,-73.97899628,40.75777817,1,4.522941095
21.7,-74.014841,40.709431,-73.944856,40.783342,1,10.11767743
7.7,-73.976092,40.75145,-73.979097,40.758965,1,0.873397071
15.7,-73.999345,40.738815,-73.971735,40.761948,5,3.468917994
8.1,0,0,0,0,1,0
8.9,-73.976205,40.765427,-73.952318,40.769603,2,2.065193968
4,-73.97375488,40.75184631,-73.97502899,40.75684357,3,0.566115818
8.5,-73.993793,40.736178,-73.978652,40.762973,1,3.242003877
11.7,-73.960214,40.761833,-73.989374,40.729241,1,4.379544288
12.5,-74.006927,40.711767,-73.988045,40.759002,1,5.489673267
5.5,-73.979405,40.727512,-73.991382,40.735222,1,1.32459751
4.5,-73.958329,40.7654,-73.948296,40.779247,1,1.756834599
6.9,-73.980237,40.753326,-74.001515,40.755496,1,1.809021386
5.3,-73.977034,40.764085,-73.976328,40.760466,1,0.406911358
6.5,-73.98994,40.757178,-73.973054,40.764157,1,1.62065874
57.33,-73.982037,40.756368,-73.982045,40.756325,1,0.004830146
4.5,-73.974834,40.750896,-73.983392,40.748321,2,0.775931022
10.9,-73.970055,40.753828,-73.977888,40.781452,1,3.142669221
7,-74.002808,40.733683,-74.007908,40.73941,3,0.768467191
23.5,-73.993673,40.702625,-73.983248,40.766848,1,7.1973478
3.7,-73.989663,40.729607,-73.99358,40.734987,1,0.683447766
6.1,-73.965167,40.759628,-73.980037,40.747385,1,1.850490366
6,-73.966197,40.765027,-73.954992,40.767175,1,0.97371479
12.1,-74.000065,40.727138,-73.965972,40.762198,2,4.843773402
12.5,-73.952903,40.766433,-73.983756,40.72304,1,5.482336818
8.5,-73.993578,40.721211,-74.0034,40.735545,1,1.796508543
8.1,-73.99354,40.749788,-73.95709,40.773285,1,4.032500434
10.1,-73.97504,40.756398,-73.981746,40.73236,1,2.732812088
6.5,-74.006617,40.730991,-73.992341,40.730021,1,1.208130356
14.9,-73.986876,40.72555,-73.961745,40.76785,1,5.15965606
6.5,-73.990152,40.756152,-73.97268,40.755105,1,1.47673214
11.3,-73.953338,40.78586,-73.965367,40.75521,4,3.556596135
13,-73.992102,40.684337,-74.00657,40.708465,2,2.948084747
7.7,-73.982243,40.770787,-73.97131,40.795123,5,2.859216901
5,-73.982868,40.739271,-73.976069,40.751489,1,1.474845342
45,-73.993949,40.724685,-73.776301,40.645434,1,20.36448614
7,-73.982819,40.756106,-73.982723,40.763128,2,0.781097766
2.5,-73.991475,40.754698,-73.99162,40.754885,1,0.024122673
15.7,-74.008705,40.705098,-73.985352,40.767128,5,7.174830961
4.5,-73.989202,40.730135,-73.981269,40.74154,1,1.433987937
10.5,-73.98235321,40.77329636,-73.99723816,40.74173355,1,3.728003921
3.3,-73.951263,40.782575,-73.951503,40.785078,1,0.279141062
8.9,-73.979054,40.761617,-73.948755,40.778458,1,3.165975275
5.3,-73.982506,40.745977,-73.994138,40.751505,2,1.157073631
5.7,-73.956635,40.778116,-73.969842,40.768794,1,1.520769738
30.5,0,0,0,0,6,0
10.5,-73.974457,40.749258,-74.005662,40.745568,1,2.661394167
9.3,-73.993022,40.693504,-74.00901,40.713719,1,2.621699638
7.5,-73.977665,40.753588,-73.98716,40.736737,1,2.037978614
16,-73.989584,40.769491,-73.918237,40.768159,2,6.012094587
15.3,-73.958625,40.768635,-73.991918,40.749425,1,3.52614529
7.7,-73.96914,40.754192,-73.98092,40.730688,2,2.796486923
18.1,-73.952765,40.798333,-73.932117,40.865447,1,7.664667427
7.5,-73.98633575,40.73023224,-73.99682617,40.72534561,1,1.037952995
19.7,-73.974712,40.793267,-73.910735,40.764098,5,6.28997385
10.5,-73.949701,40.777955,-73.979373,40.758061,1,3.338338925
12.5,-73.991143,40.751064,-73.992088,40.725846,1,2.806124374
9,-73.981842,40.765188,-73.970721,40.785991,1,2.496332461
15,-73.98123932,40.76780319,-73.96006775,40.80639648,1,4.648288585
4.1,-73.939997,40.79398,-73.948525,40.789178,1,0.895004509
5.7,-73.982091,40.755762,-73.968014,40.762062,2,1.377569598
6.1,-73.987147,40.756618,-73.972855,40.756008,5,1.206094277
11.3,-73.989913,40.775988,-73.970192,40.758538,2,2.554870519
4.1,-73.962153,40.776327,-73.955968,40.779738,1,0.644468079
6.5,-73.972944,40.753584,-73.961018,40.757541,1,1.097012414
15.7,-73.9644,40.7565,-73.9661,40.804,2,5.285356893
9.5,-73.99035,40.750732,-73.986615,40.729717,1,2.358593609
19,-74.015879,40.711795,-73.982326,40.714676,1,2.846959333
6.5,-73.980645,40.747867,-73.987508,40.73854,2,1.187764885
6.1,-73.986833,40.7589,-73.984313,40.745671,1,1.486701108
8.9,-73.980832,40.753555,-73.986533,40.739765,1,1.607333364
9.7,-73.979887,40.750876,-73.99074,40.760191,1,1.381924196
4.5,-73.996432,40.725244,-73.99252,40.722653,1,0.437955419
6.1,-73.977536,40.75164,-73.990448,40.740445,1,1.65362763
8.5,-73.9746,40.763575,-73.97856,40.75189,5,1.341861863
11.5,-73.97415924,40.75049973,-73.98777008,40.74564743,1,1.267579102
4.9,-73.92946,40.746993,-73.92946,40.746993,1,0
6,-73.97756958,40.78955078,-73.98240662,40.77978516,1,1.160106528
3.7,-73.972222,40.765245,-73.982663,40.769707,1,1.009930627
18.9,-73.956107,40.778713,-74.008175,40.738218,3,6.287534533
8,-73.98293,40.73882,-73.99442,40.71967,1,2.339892778
7.3,-73.992843,40.713787,-74.008411,40.707949,1,1.464432688
13.7,-73.970021,40.794041,-73.936761,40.855421,1,7.378945671
10.9,-73.958268,40.765042,-73.978497,40.788138,1,3.082664773
4.5,-73.967745,40.762692,-73.975887,40.763911,2,0.699211331
7.7,-74.002418,40.734248,-74.008228,40.716762,2,2.005678551
6.5,0,0,0,0,1,0
6,-73.975715,40.751825,-73.96271,40.7579,1,1.287366737
12.5,-73.966607,40.757113,-74.000815,40.710775,1,5.90578086
5,-73.98845,40.758047,-73.989437,40.757935,1,0.084086355
9.7,-73.971827,40.754773,-73.948683,40.770756,1,2.63862694
10,-73.97008,40.757242,-73.954207,40.763952,2,1.531479796
17.5,-73.98289,40.78165,-74.005387,40.748172,1,4.178317215
7.5,-73.998045,40.718017,-73.99375,40.727202,1,1.083904794
11.5,-73.952095,40.77705,-73.971592,40.750567,1,3.372702023
9.7,-73.97374,40.76367,-73.994697,40.76676,4,1.798656601
11.7,-73.984545,40.753935,-73.948403,40.774102,1,3.78189845
7.5,-73.98633575,40.7441864,-73.97676086,40.75625229,1,1.565932871
4.9,-73.952851,40.77259,-73.961798,40.763906,1,1.225180472
9.3,-73.968562,40.799337,-73.93912,40.809233,4,2.712268339
4.9,-73.991931,40.725823,-73.992232,40.737938,2,1.347788232
3.7,-73.987169,40.742971,-73.988158,40.737703,1,0.59185702
10.1,-73.980578,40.78303,-73.990043,40.737743,1,5.099994296
6.9,-73.978675,40.762487,-73.989602,40.741392,1,2.520574197
11.5,-73.969835,40.753017,-73.99858,40.712927,1,5.074877463
6,-73.985682,40.747171,-73.982773,40.735306,1,1.342318971
11.3,-73.997197,40.746504,-73.972893,40.780586,2,4.30854634
31.33,-73.97441,40.754169,-73.872225,40.774552,2,8.902182064
4.5,-73.984737,40.774236,-73.973177,40.790237,3,2.028688799
10.5,-73.979287,40.753189,-73.978623,40.751043,1,0.245168624
9.3,-73.989203,40.672548,-73.98126,40.672442,1,0.670190812
6.5,-73.952345,40.781788,-73.939237,40.799163,1,2.225649423
12.5,-73.980915,40.76481,-73.987447,40.74097,1,2.708235794
6.5,-73.966407,40.770482,-73.978638,40.760047,1,1.552062506
12.5,-74.012145,40.709522,-73.993482,40.748283,5,4.589409892
8.5,-74.006605,40.71406,-73.9897,40.701632,1,1.985609956
4,-73.94485474,40.72208786,-73.94322205,40.71789551,1,0.486203447
11.3,-73.986323,40.770663,-74.009995,40.721277,1,5.844184385
36.5,-74.011138,40.701675,-73.88546,40.773172,1,13.24524843
